latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.83203,24.82608,370.47,1.56,1.23,5/10/2023,1229,A,100,6.1NRT,298.57,213.33,D
-7.83418,24.81226,348.2,1.55,1.23,5/10/2023,1229,A,95,6.1NRT,297.25,97.15,D
-8.05198,23.39386,322.78,1.24,1.11,5/10/2023,1229,A,76,6.1NRT,302.83,17.68,D
-8.07855,23.21844,329.89,1.21,1.1,5/10/2023,1229,A,54,6.1NRT,299.77,26.47,D
-8.08669,23.16458,327.97,1.21,1.09,5/10/2023,1229,A,81,6.1NRT,299.13,26.83,D
-8.20679,22.36418,328.57,1.1,1.05,5/10/2023,1229,A,82,6.1NRT,301.52,23.26,D
-8.20825,22.35433,319.73,1.1,1.04,5/10/2023,1229,A,72,6.1NRT,300.62,12.44,D
-8.45949,20.64289,345.74,1,1,5/10/2023,1229,A,93,6.1NRT,306.94,41.76,D
-8.46079,20.63394,322.41,1,1,5/10/2023,1229,A,54,6.1NRT,304.25,8.45,D
-8.46597,20.59811,323.7,1,1,5/10/2023,1229,A,62,6.1NRT,306.1,10.02,D
-8.46726,20.58916,334.94,1,1,5/10/2023,1229,A,86,6.1NRT,305.84,24.31,D
-8.75642,18.55462,338.17,1.12,1.05,5/10/2023,1229,A,88,6.1NRT,311.72,34.25,D
-9.1564,15.61986,313.42,1.74,1.29,5/10/2023,1229,A,60,6.1NRT,300.79,14.86,D
-7.84453,24.67416,321.92,1.52,1.22,5/10/2023,1229,A,57,6.1NRT,297.19,23.06,D
-7.89378,24.35742,322.47,1.44,1.19,5/10/2023,1229,A,77,6.1NRT,298.52,20.72,D
-7.90759,24.2683,318.14,1.42,1.18,5/10/2023,1229,A,72,6.1NRT,301.41,14.04,D
-8.04715,23.35926,318.06,1.24,1.11,5/10/2023,1229,A,69,6.1NRT,297.19,13.21,D
-8.06384,23.24955,320.47,1.22,1.1,5/10/2023,1229,A,73,6.1NRT,301.14,15.1,D
-8.0688,23.21692,336.78,1.21,1.1,5/10/2023,1229,A,88,6.1NRT,299.6,39.98,D
-8.82008,18.02621,317.7,1.19,1.08,5/10/2023,1229,A,60,6.1NRT,304.59,8.24,D
-8.82156,18.0155,318.34,1.19,1.08,5/10/2023,1229,A,59,6.1NRT,304.26,9.17,D
-8.90802,17.3091,314.66,1.31,1.14,5/10/2023,1229,A,61,6.1NRT,303.26,8.33,D
-7.60096,26.06012,305.7,1.95,1.36,5/10/2023,1229,A,36,6.1NRT,283.3,13.92,D
-8.18327,22.33053,315.4,1.1,1.04,5/10/2023,1229,A,64,6.1NRT,300.38,8.74,D
-8.18474,22.32075,311.89,1.09,1.04,5/10/2023,1229,A,51,6.1NRT,300.44,5.32,D
-8.41717,20.74645,324.43,1,1,5/10/2023,1229,A,76,6.1NRT,305.89,10.97,D
-8.87592,17.47046,313.85,1.28,1.12,5/10/2023,1229,A,59,6.1NRT,303.09,7.67,D
-8.92188,17.1292,329.63,1.35,1.15,5/10/2023,1229,A,82,6.1NRT,303.86,32.09,D
-7.69453,25.40514,322.1,1.73,1.29,5/10/2023,1229,A,78,6.1NRT,298,32.63,D
-8.01254,23.3877,318.65,1.24,1.11,5/10/2023,1229,A,67,6.1NRT,299.99,12.45,D
-8.01424,23.37668,321.55,1.24,1.11,5/10/2023,1229,A,74,6.1NRT,299.5,16.92,D
-8.05768,23.0942,315.2,1.2,1.09,5/10/2023,1229,A,63,6.1NRT,296.52,9.99,D
-8.10877,22.75966,325.06,1.15,1.07,5/10/2023,1229,A,71,6.1NRT,300.71,20.27,D
-8.40042,20.79899,319.07,1,1,5/10/2023,1229,A,68,6.1NRT,304.1,8.14,D
-8.43549,20.557,333.52,1,1,5/10/2023,1229,A,85,6.1NRT,309.17,19.98,D
-8.60094,19.39619,319.38,1.04,1.02,5/10/2023,1229,A,68,6.1NRT,301.29,10.46,D
-8.60225,19.3869,313.88,1.04,1.02,5/10/2023,1229,A,40,6.1NRT,300.26,5.07,D
-8.03643,23.16776,320.9,1.21,1.09,5/10/2023,1229,A,71,6.1NRT,299.73,15.11,D
-7.59529,26.07149,308.6,1.95,1.36,5/10/2023,1229,A,54,6.1NRT,282.48,16.88,D
-7.69841,25.40012,313.59,1.73,1.29,5/10/2023,1229,A,42,6.1NRT,298.01,13.55,D
-7.90548,24.03334,314.72,1.37,1.16,5/10/2023,1229,A,50,6.1NRT,300.52,10.72,D
-8.03398,23.17289,316.09,1.21,1.09,5/10/2023,1229,A,47,6.1NRT,299.78,9.54,D
-8.03559,23.16205,315.77,1.21,1.09,5/10/2023,1229,A,57,6.1NRT,298.99,9.35,D
-8.374,20.85358,320.03,1,1,5/10/2023,1229,A,70,6.1NRT,302.77,10.89,D
-8.15053,22.31989,315.98,1.1,1.04,5/10/2023,1229,A,65,6.1NRT,300.75,8.55,D
-7.86998,24.12806,320.07,1.39,1.17,5/10/2023,1229,A,74,6.1NRT,300.25,17.21,D
-7.87189,24.11549,326.77,1.39,1.17,5/10/2023,1229,A,81,6.1NRT,300.55,29.21,D
-8.20498,21.88628,316.52,1.05,1.03,5/10/2023,1229,A,65,6.1NRT,300.81,8.5,D
-8.20637,21.87686,324.7,1.05,1.03,5/10/2023,1229,A,77,6.1NRT,300.92,17.23,D
-8.36656,20.77912,316.77,1,1,5/10/2023,1229,A,64,6.1NRT,304.08,5.77,D
-8.36786,20.77015,316.58,1,1,5/10/2023,1229,A,63,6.1NRT,303.7,5.52,D
-8.40802,20.49236,319.87,1,1,5/10/2023,1229,A,62,6.1NRT,301.75,10.09,D
-7.7265,24.99205,328.2,1.61,1.25,5/10/2023,1229,A,82,6.1NRT,294.39,45.92,D
-7.96002,23.46523,317.74,1.26,1.11,5/10/2023,1229,A,37,6.1NRT,296.97,12.12,D
-7.96172,23.45396,333,1.26,1.11,5/10/2023,1229,A,85,6.1NRT,298.78,35.65,D
-8.01931,23.0716,312.13,1.19,1.09,5/10/2023,1229,A,51,6.1NRT,299.59,6.59,D
-8.22484,21.68778,317.27,1.04,1.02,5/10/2023,1229,A,66,6.1NRT,301.41,9.16,D
-8.23164,21.64152,313.75,1.04,1.02,5/10/2023,1229,A,56,6.1NRT,301.11,5.27,D
-8.233,21.63228,334.76,1.04,1.02,5/10/2023,1229,A,86,6.1NRT,301.5,29.3,D
-8.63678,18.82394,318.76,1.09,1.04,5/10/2023,1229,A,68,6.1NRT,302.81,10.31,D
-8.63814,18.81422,329.73,1.09,1.04,5/10/2023,1229,A,82,6.1NRT,304.28,23.84,D
-8.71114,18.29395,352.12,1.15,1.07,5/10/2023,1229,A,96,6.1NRT,306.73,74.03,D
-7.97366,23.30827,311.41,1.23,1.1,5/10/2023,1229,A,42,6.1NRT,294.52,6.73,D
-8.00479,23.10222,315.82,1.2,1.09,5/10/2023,1229,A,64,6.1NRT,300.1,10.16,D
-8.05061,22.79764,316.85,1.15,1.07,5/10/2023,1229,A,66,6.1NRT,298.77,9.85,D
-8.23345,21.56617,316.22,1.03,1.02,5/10/2023,1229,A,64,6.1NRT,302.3,6.93,D
-7.89629,23.74934,315.67,1.31,1.14,5/10/2023,1229,A,66,6.1NRT,299.56,9.81,D
-7.89807,23.73771,314.63,1.31,1.14,5/10/2023,1229,A,62,6.1NRT,298.28,8.32,D
-7.76033,24.55886,323.31,1.49,1.21,5/10/2023,1229,A,78,6.1NRT,299.12,26.12,D
-7.76241,24.54555,313.04,1.49,1.21,5/10/2023,1229,A,55,6.1NRT,297.99,9.46,D
-7.88617,23.74779,332.52,1.31,1.14,5/10/2023,1229,A,85,6.1NRT,301.45,36.66,D
-7.88796,23.73614,332.52,1.31,1.14,5/10/2023,1229,A,85,6.1NRT,299.4,36.07,D
-7.97062,23.1963,319.97,1.21,1.1,5/10/2023,1229,A,72,6.1NRT,301.37,15.38,D
-8.33868,20.71999,314.01,1,1,5/10/2023,1229,A,49,6.1NRT,302.68,4.77,D
-8.33998,20.71102,314.9,1,1,5/10/2023,1229,A,58,6.1NRT,303.04,6.05,D
-8.54346,19.2871,323,1.04,1.02,5/10/2023,1229,A,74,6.1NRT,301.19,14.93,D
-8.54477,19.27775,319.52,1.05,1.02,5/10/2023,1229,A,69,6.1NRT,301.43,11.27,D
-8.72159,18.00685,318.45,1.19,1.08,5/10/2023,1229,A,59,6.1NRT,305.6,7.17,D
-8.11232,22.19416,314.88,1.08,1.04,5/10/2023,1229,A,62,6.1NRT,303.58,7.79,D
-8.11376,22.18448,318.85,1.08,1.04,5/10/2023,1229,A,70,6.1NRT,301.65,11.54,D
-8.20632,21.56208,336.31,1.03,1.02,5/10/2023,1229,A,87,6.1NRT,302.22,30.03,D
-8.20768,21.55287,332.57,1.03,1.01,5/10/2023,1229,A,84,6.1NRT,299.85,23.76,D
-8.19727,21.56073,321.45,1.03,1.02,5/10/2023,1229,A,72,6.1NRT,304.42,11.13,D
-8.19863,21.55152,318.11,1.03,1.01,5/10/2023,1229,A,66,6.1NRT,301.98,7.42,D
-8.34678,20.53817,327.1,1,1,5/10/2023,1229,A,79,6.1NRT,307.43,16.17,D
-8.34807,20.52921,319.22,1,1,5/10/2023,1229,A,53,6.1NRT,303.2,7.38,D
-8.69647,18.04653,317.23,1.18,1.08,5/10/2023,1229,A,31,6.1NRT,304.26,6.26,D
-7.83163,23.8977,312.93,1.34,1.15,5/10/2023,1229,A,52,6.1NRT,299.17,6.96,D
-7.95631,23.09468,326.78,1.2,1.09,5/10/2023,1229,A,80,6.1NRT,298.88,23.9,D
-8.64422,18.35769,317.58,1.14,1.06,5/10/2023,1229,A,54,6.1NRT,306.27,8.29,D
-8.69115,18.01327,319.15,1.19,1.08,5/10/2023,1229,A,49,6.1NRT,304.03,9,D
-8.82392,17.02308,327.3,1.36,1.16,5/10/2023,1229,A,80,6.1NRT,303.96,28.31,D
-8.82554,17.01085,315.07,1.37,1.16,5/10/2023,1229,A,63,6.1NRT,303.06,9.13,D
-9.05304,15.25763,319.8,1.85,1.33,5/10/2023,1229,A,73,6.1NRT,300.16,27.47,D
-7.95224,23.0982,314.31,1.2,1.09,5/10/2023,1229,A,60,6.1NRT,298.73,8.26,D
-8.26072,20.99539,317.51,1.01,1,5/10/2023,1229,A,65,6.1NRT,301.24,9.57,D
-8.45928,19.6178,312.85,1.02,1.01,5/10/2023,1229,A,43,6.1NRT,301.73,4.62,D
-8.68691,18.01671,320.36,1.18,1.08,5/10/2023,1229,A,72,6.1NRT,304.64,12.08,D
-8.82545,17.02908,316.01,1.36,1.16,5/10/2023,1229,A,66,6.1NRT,303.13,10.39,D
-8.82715,17.01685,325.67,1.36,1.16,5/10/2023,1229,A,79,6.1NRT,304.03,25.25,D
-7.75422,24.34963,331,1.45,1.19,5/10/2023,1229,A,84,6.1NRT,299.66,38.89,D
-7.82193,23.90162,315.46,1.35,1.15,5/10/2023,1229,A,62,6.1NRT,300.13,10.27,D
-7.91173,23.30311,317.67,1.23,1.1,5/10/2023,1229,A,45,6.1NRT,297.39,12.57,D
-8.56552,18.807,315.44,1.09,1.04,5/10/2023,1229,A,43,6.1NRT,303.12,7.1,D
-8.62738,18.36952,315.36,1.13,1.06,5/10/2023,1229,A,54,6.1NRT,304.66,7.23,D
-8.78834,17.22052,315.27,1.32,1.14,5/10/2023,1229,A,64,6.1NRT,302.25,10.87,D
-9.05616,15.26822,317.29,1.84,1.33,5/10/2023,1229,A,69,6.1NRT,300.7,23.82,D
-9.05846,15.25119,313.27,1.85,1.33,5/10/2023,1229,A,61,6.1NRT,300.61,15.28,D
-7.74366,24.34779,324.35,1.45,1.19,5/10/2023,1229,A,78,6.1NRT,297.31,26.19,D
-7.75731,24.25823,314.18,1.42,1.18,5/10/2023,1229,A,56,6.1NRT,300.6,7.78,D
-8.30267,20.57987,321.66,1,1,5/10/2023,1229,A,72,6.1NRT,305.33,10.61,D
-8.0008,22.57466,319.78,1.13,1.06,5/10/2023,1229,A,70,6.1NRT,301.03,12.87,D
-8.12815,21.71439,327,1.04,1.02,5/10/2023,1229,A,80,6.1NRT,298.65,20.1,D
-8.26522,20.77568,313.08,1,1,5/10/2023,1229,A,50,6.1NRT,301.58,5.08,D
-8.27432,20.71287,327.55,1,1,5/10/2023,1229,A,79,6.1NRT,308.37,17.15,D
-8.27562,20.70391,322.08,1,1,5/10/2023,1229,A,59,6.1NRT,303.19,11.09,D
-8.79111,17.04942,311.39,1.36,1.15,5/10/2023,1229,A,29,6.1NRT,301.28,7.05,D
-8.7928,17.03708,314.02,1.36,1.15,5/10/2023,1229,A,59,6.1NRT,301.83,9.42,D
-7.8789,23.32066,317.62,1.24,1.11,5/10/2023,1229,A,58,6.1NRT,300.83,11.31,D
-7.98074,22.64432,314.76,1.14,1.06,5/10/2023,1229,A,61,6.1NRT,298.75,9.02,D
-7.98227,22.63411,311.57,1.13,1.06,5/10/2023,1229,A,47,6.1NRT,299.73,5.81,D
-7.98988,22.58321,316.86,1.13,1.06,5/10/2023,1229,A,66,6.1NRT,300.52,9.41,D
-7.99139,22.57313,313.29,1.13,1.06,5/10/2023,1229,A,44,6.1NRT,300.12,5.79,D
-8.2654,20.71154,326.84,1,1,5/10/2023,1229,A,59,6.1NRT,308.09,15.42,D
-8.2667,20.70258,342.51,1,1,5/10/2023,1229,A,91,6.1NRT,305.97,38.27,D
-8.33778,20.21002,316.93,1,1,5/10/2023,1229,A,59,6.1NRT,305.01,6.59,D
-8.33907,20.20104,328.04,1,1,5/10/2023,1229,A,80,6.1NRT,305.25,17.76,D
-7.76426,24.00398,340.92,1.37,1.16,5/10/2023,1229,A,91,6.1NRT,303.48,58.38,D
-7.88734,23.19879,316.66,1.22,1.1,5/10/2023,1229,A,66,6.1NRT,295.73,11.57,D
-7.90697,23.0693,313.33,1.2,1.09,5/10/2023,1229,A,57,6.1NRT,300.27,7,D
-7.9086,23.05857,312.35,1.2,1.09,5/10/2023,1229,A,47,6.1NRT,299.72,5.66,D
-7.6665,24.5645,320.03,1.5,1.21,5/10/2023,1229,A,64,6.1NRT,298.76,20.95,D
-7.77825,23.84507,315.98,1.34,1.15,5/10/2023,1229,A,66,6.1NRT,300.2,11.92,D
-8.53696,18.6729,323.09,1.1,1.05,5/10/2023,1229,A,75,6.1NRT,303.45,13.38,D
-8.56603,18.46387,314.1,1.12,1.06,5/10/2023,1229,A,50,6.1NRT,303.49,5.47,D
-7.65573,24.56283,314.65,1.5,1.21,5/10/2023,1229,A,35,6.1NRT,296.44,11.79,D
-7.71465,24.1867,331.79,1.41,1.18,5/10/2023,1229,A,85,6.1NRT,300.83,39.08,D
-7.7845,23.73723,314.73,1.31,1.14,5/10/2023,1229,A,59,6.1NRT,297.6,9.28,D
-7.8184,23.51762,322.36,1.27,1.12,5/10/2023,1229,A,72,6.1NRT,294.8,22.57,D
-7.89248,23.03428,315.45,1.19,1.09,5/10/2023,1229,A,63,6.1NRT,299.66,9.43,D
-7.93537,22.75214,317.02,1.15,1.07,5/10/2023,1229,A,46,6.1NRT,298.21,10.08,D
-8.13008,21.44988,314.21,1.03,1.01,5/10/2023,1229,A,26,6.1NRT,301.11,4.5,D
-8.13144,21.44065,345.78,1.03,1.01,5/10/2023,1229,A,93,6.1NRT,303.41,47.67,D
-8.19152,21.03126,313.45,1.01,1,5/10/2023,1229,A,52,6.1NRT,302.27,5.35,D
-8.26328,20.53746,315.87,1,1,5/10/2023,1229,A,61,6.1NRT,301.8,7.5,D
-8.55105,18.50269,319.69,1.12,1.05,5/10/2023,1229,A,70,6.1NRT,306.01,10.08,D
-7.69021,24.2741,341.5,1.43,1.18,5/10/2023,1229,A,91,6.1NRT,301.53,63.58,D
-7.69222,24.26131,322.58,1.43,1.18,5/10/2023,1229,A,55,6.1NRT,302.96,19.69,D
-7.81892,23.44823,314.09,1.26,1.12,5/10/2023,1229,A,61,6.1NRT,301.13,7.91,D
-7.70947,24.08356,314.75,1.39,1.17,5/10/2023,1229,A,45,6.1NRT,301.16,7.99,D
-8.06664,21.75295,322.43,1.05,1.02,5/10/2023,1229,A,75,6.1NRT,301.69,13.97,D
-8.18154,20.97444,315.59,1.01,1,5/10/2023,1229,A,59,6.1NRT,303.4,7.14,D
-8.18286,20.96543,326.94,1.01,1,5/10/2023,1229,A,79,6.1NRT,303.99,18.84,D
-8.18418,20.95641,325.4,1.01,1,5/10/2023,1229,A,77,6.1NRT,299.83,16.98,D
-7.68617,24.26786,334.53,1.43,1.18,5/10/2023,1229,A,87,6.1NRT,302.64,44.75,D
-7.78608,23.60113,313.41,1.29,1.13,5/10/2023,1229,A,16,6.1NRT,298.32,9.81,D
-8.10992,21.40351,326.82,1.02,1.01,5/10/2023,1229,A,79,6.1NRT,300.7,18.28,D
-8.17326,20.96761,321.2,1.01,1,5/10/2023,1229,A,72,6.1NRT,304.98,12.14,D
-8.17457,20.95859,328.81,1.01,1,5/10/2023,1229,A,81,6.1NRT,304.13,20.62,D
-8.44899,19.04949,318.01,1.06,1.03,5/10/2023,1229,A,59,6.1NRT,304.23,8.73,D
-8.61163,17.90241,317.12,1.2,1.09,5/10/2023,1229,A,65,6.1NRT,303.02,9.45,D
-8.1009,21.40219,336.39,1.02,1.01,5/10/2023,1229,A,87,6.1NRT,304.15,31.31,D
-8.20468,20.68776,319.13,1,1,5/10/2023,1229,A,66,6.1NRT,302.49,9.22,D
-7.71052,23.96538,315.67,1.36,1.16,5/10/2023,1229,A,66,6.1NRT,302.15,9.43,D
-7.96139,22.28875,315.72,1.1,1.04,5/10/2023,1229,A,55,6.1NRT,298.64,9.83,D
-8.03482,21.79044,313.36,1.05,1.02,5/10/2023,1229,A,47,6.1NRT,300.13,5.81,D
-8.43201,19.03733,330.35,1.06,1.03,5/10/2023,1229,A,82,6.1NRT,305.9,23.82,D
-8.43336,19.02777,316.62,1.06,1.03,5/10/2023,1229,A,57,6.1NRT,301.63,7.64,D
-8.73472,16.87269,317.03,1.39,1.17,5/10/2023,1229,A,69,6.1NRT,302.57,12.36,D
-8.73645,16.86015,341.42,1.39,1.17,5/10/2023,1229,A,91,6.1NRT,304.46,61.74,D
-8.05314,21.6023,320.95,1.04,1.02,5/10/2023,1229,A,72,6.1NRT,303.27,12.49,D
-8.82105,16.16092,312.04,1.57,1.23,5/10/2023,1229,A,58,6.1NRT,299.98,11.81,D
-7.59978,24.5486,317.46,1.5,1.21,5/10/2023,1229,A,65,6.1NRT,300.44,14.95,D
-7.7265,23.72257,323.58,1.31,1.14,5/10/2023,1229,A,77,6.1NRT,301.18,21.65,D
-7.81192,23.15933,320.36,1.21,1.1,5/10/2023,1229,A,61,6.1NRT,296.85,16.08,D
-7.95152,22.22708,312.35,1.09,1.04,5/10/2023,1229,A,49,6.1NRT,296.54,6.11,D
-8.18182,20.65691,323.38,1,1,5/10/2023,1229,A,44,6.1NRT,303.59,11.58,D
-8.19607,20.55841,331.84,1,1,5/10/2023,1229,A,83,6.1NRT,310.13,19.37,D
-8.19736,20.54946,326.84,1,1,5/10/2023,1229,A,68,6.1NRT,305.04,13.55,D
-8.25028,20.18224,358.53,1,1,5/10/2023,1229,A,99,6.1NRT,313.23,70.2,D
-8.25157,20.17325,373.7,1,1,5/10/2023,1229,A,100,6.1NRT,311.88,116.61,D
-8.47226,18.61802,328.57,1.1,1.05,5/10/2023,1229,A,62,6.1NRT,307.39,17.19,D
-7.71638,23.72101,317.51,1.31,1.14,5/10/2023,1229,A,31,6.1NRT,300.13,11.85,D
-7.73769,23.58162,314.31,1.29,1.13,5/10/2023,1229,A,61,6.1NRT,300.14,9.03,D
-8.05268,21.47953,318.47,1.03,1.01,5/10/2023,1229,A,61,6.1NRT,299.73,8.5,D
-8.18715,20.55709,325.83,1,1,5/10/2023,1229,A,78,6.1NRT,310.82,12.62,D
-8.18845,20.54814,332.14,1,1,5/10/2023,1229,A,84,6.1NRT,307.85,20.97,D
-8.22718,20.27956,332.47,1,1,5/10/2023,1229,A,84,6.1NRT,307.55,22.38,D
-8.24136,20.18091,331.05,1,1,5/10/2023,1229,A,61,6.1NRT,307.19,19.27,D
-8.24265,20.17193,338.66,1,1,5/10/2023,1229,A,77,6.1NRT,303.9,29.87,D
-8.8673,15.64495,311.34,1.71,1.28,5/10/2023,1229,A,55,6.1NRT,300.1,12.33,D
-7.6446,24.1188,316.46,1.4,1.17,5/10/2023,1229,A,68,6.1NRT,299.66,11.37,D
-8.04229,21.48736,315.02,1.03,1.01,5/10/2023,1229,A,25,6.1NRT,301.56,5.34,D
-8.16528,20.64531,343.57,1,1,5/10/2023,1229,A,78,6.1NRT,311.02,37.11,D
-8.16658,20.63635,339.91,1,1,5/10/2023,1229,A,73,6.1NRT,306.81,31.28,D
-8.45221,18.62522,326.57,1.1,1.05,5/10/2023,1229,A,78,6.1NRT,308.07,13.47,D
-8.45357,18.61543,323.4,1.1,1.05,5/10/2023,1229,A,59,6.1NRT,308.53,10.22,D
-8.91477,15.19298,312.26,1.86,1.33,5/10/2023,1229,A,59,6.1NRT,301.16,12.64,D
-7.63417,24.11719,332.57,1.4,1.17,5/10/2023,1229,A,85,6.1NRT,298.36,39.14,D
-7.84529,22.74314,318.94,1.15,1.07,5/10/2023,1229,A,70,6.1NRT,300.61,12.78,D
-7.89415,22.41956,321.49,1.11,1.05,5/10/2023,1229,A,74,6.1NRT,300.38,13.72,D
-8.13554,20.78747,329.99,1,1,5/10/2023,1229,A,82,6.1NRT,300.58,23,D
-8.15637,20.64398,331.84,1,1,5/10/2023,1229,A,55,6.1NRT,310.86,19.58,D
-8.32691,19.45194,315.41,1.03,1.01,5/10/2023,1229,A,59,6.1NRT,299.44,8.05,D
-8.43601,18.6733,325.57,1.1,1.04,5/10/2023,1229,A,75,6.1NRT,310.84,14.95,D
-7.67133,23.81072,327.95,1.33,1.14,5/10/2023,1229,A,81,6.1NRT,300.21,31.12,D
-7.68601,23.71625,318.21,1.31,1.14,5/10/2023,1229,A,70,6.1NRT,299.3,14.22,D
-8.14875,20.63371,326.12,1,1,5/10/2023,1229,A,75,6.1NRT,308.48,13.29,D
-8.15005,20.62475,321.75,1,1,5/10/2023,1229,A,65,6.1NRT,304.85,8.95,D
-8.20043,20.27561,320.58,1,1,5/10/2023,1229,A,37,6.1NRT,305.29,8.12,D
-8.20171,20.26665,330.3,1,1,5/10/2023,1229,A,81,6.1NRT,311.21,19.68,D
-8.203,20.25769,327.17,1,1,5/10/2023,1229,A,59,6.1NRT,307.07,15.89,D
-7.97143,21.7167,320.85,1.05,1.02,5/10/2023,1229,A,72,6.1NRT,303.05,12.29,D
-7.6107,24.08118,316.25,1.39,1.17,5/10/2023,1229,A,61,6.1NRT,300.55,9.08,D
-7.78796,22.89743,332.57,1.18,1.08,5/10/2023,1229,A,85,6.1NRT,299.46,32.89,D
-7.78952,22.88695,321.45,1.17,1.08,5/10/2023,1229,A,71,6.1NRT,297.4,16.39,D
-7.79106,22.87654,315.78,1.17,1.08,5/10/2023,1229,A,39,6.1NRT,297.58,10,D
-7.81869,22.69034,320.31,1.15,1.07,5/10/2023,1229,A,72,6.1NRT,301.77,12.63,D
-7.8202,22.68018,319.9,1.15,1.07,5/10/2023,1229,A,71,6.1NRT,302.52,12.7,D
-8.04583,21.08033,312.64,1.01,1.01,5/10/2023,1229,A,41,6.1NRT,300.96,4.68,D
-8.81202,15.63098,311.83,1.71,1.28,5/10/2023,1229,A,57,6.1NRT,300.34,12.43,D
-8.81403,15.6161,313.07,1.72,1.29,5/10/2023,1229,A,61,6.1NRT,298.91,14.74,D
-7.92475,21.84415,313.39,1.06,1.03,5/10/2023,1229,A,54,6.1NRT,301.85,5.29,D
-8.03687,21.07898,316.73,1.01,1.01,5/10/2023,1229,A,64,6.1NRT,300.74,8.25,D
-8.73522,16.11357,310.18,1.57,1.24,5/10/2023,1229,A,49,6.1NRT,299.97,9.03,D
-7.90302,21.92793,324.33,1.06,1.03,5/10/2023,1229,A,77,6.1NRT,301.3,18,D
-7.97321,21.45157,316.67,1.03,1.01,5/10/2023,1229,A,64,6.1NRT,300.86,7.79,D
-7.98532,21.36895,318.38,1.02,1.01,5/10/2023,1229,A,34,6.1NRT,303.39,7.01,D
-8.39777,18.4891,322.63,1.12,1.05,5/10/2023,1229,A,75,6.1NRT,302.52,15.39,D
-7.54576,24.22597,327.46,1.43,1.18,5/10/2023,1229,A,81,6.1NRT,301.82,31.3,D
-7.58046,24.0009,321.19,1.38,1.16,5/10/2023,1229,A,74,6.1NRT,301.97,18.19,D
-8.24598,19.49951,335.83,1.03,1.01,5/10/2023,1229,A,87,6.1NRT,303.21,31.14,D
-8.24728,19.49035,328.02,1.03,1.01,5/10/2023,1229,A,80,6.1NRT,300.81,20.93,D
-8.73608,15.939,325.42,1.62,1.25,5/10/2023,1229,A,79,6.1NRT,301.63,36.15,D
-7.54902,24.13556,316.07,1.41,1.17,5/10/2023,1229,A,66,6.1NRT,301.62,10.87,D
-7.55096,24.123,322.41,1.4,1.17,5/10/2023,1229,A,76,6.1NRT,300.97,20.84,D
-7.59266,23.85331,315.06,1.35,1.15,5/10/2023,1229,A,19,6.1NRT,301.6,7.57,D
-7.70099,23.14633,316.92,1.22,1.1,5/10/2023,1229,A,55,6.1NRT,298.51,10.54,D
-8.23695,19.49821,326.08,1.03,1.01,5/10/2023,1229,A,78,6.1NRT,304.84,18.3,D
-8.23825,19.48906,328.15,1.03,1.01,5/10/2023,1229,A,80,6.1NRT,302.74,21.32,D
-7.9731,21.26416,318.73,1.02,1.01,5/10/2023,1229,A,68,6.1NRT,301.06,10.15,D
-7.57218,23.85022,335.21,1.35,1.15,5/10/2023,1229,A,87,6.1NRT,301.72,43.73,D
-7.57405,23.83819,321.96,1.34,1.15,5/10/2023,1229,A,75,6.1NRT,301.57,18.11,D
-7.58521,23.76648,332.09,1.33,1.14,5/10/2023,1229,A,85,6.1NRT,301.84,35.38,D
-7.86634,21.92233,315.28,1.06,1.03,5/10/2023,1229,A,62,6.1NRT,300.22,8.32,D
-7.95064,21.35427,319.13,1.02,1.01,5/10/2023,1229,A,42,6.1NRT,304.11,6.59,D
-7.96411,21.26282,352.47,1.02,1.01,5/10/2023,1229,A,96,6.1NRT,303.61,62.74,D
-7.96545,21.25373,316.02,1.02,1.01,5/10/2023,1229,A,60,6.1NRT,298.84,7.52,D
-8.26466,19.17041,316.03,1.05,1.02,5/10/2023,1229,A,63,6.1NRT,301.12,7.95,D
-8.26598,19.16103,313.03,1.05,1.02,5/10/2023,1229,A,52,6.1NRT,299.68,5.43,D
-8.34507,18.59328,328.13,1.1,1.05,5/10/2023,1229,A,81,6.1NRT,304.79,21.13,D
-8.34644,18.58335,356.01,1.1,1.05,5/10/2023,1229,A,98,6.1NRT,306.38,78.71,D
-7.46477,24.46553,311.28,1.49,1.2,5/10/2023,1229,A,50,6.1NRT,297.72,6.74,D
-7.50372,24.21923,322.16,1.43,1.18,5/10/2023,1229,A,76,6.1NRT,302.4,19.88,D
-7.59515,23.63596,315.42,1.3,1.13,5/10/2023,1229,A,50,6.1NRT,300.9,9.24,D
-7.92671,21.45385,315.35,1.03,1.01,5/10/2023,1229,A,48,6.1NRT,301.43,6.19,D
-8.78307,15.21984,311.38,1.84,1.33,5/10/2023,1229,A,50,6.1NRT,300.13,9.99,D
-7.473,24.46114,313.45,1.49,1.2,5/10/2023,1229,A,59,6.1NRT,299.51,9.75,D
-7.50818,24.22739,318.78,1.43,1.18,5/10/2023,1229,A,71,6.1NRT,301.52,14.77,D
-7.57647,23.77161,316.38,1.33,1.14,5/10/2023,1229,A,48,6.1NRT,301.09,9.93,D
-7.57826,23.75964,328.31,1.33,1.14,5/10/2023,1229,A,81,6.1NRT,301.36,28.9,D
-8.20491,19.46909,319.22,1.03,1.01,5/10/2023,1229,A,70,6.1NRT,301.56,10.94,D
